rank,anime,date,score
4366,魔法老师涅吉!?,2006年10月4日,6.6
4367,炼金三级魔法少女,2006年4月5日,6.4
4368,美食的俘虏,2011年4月3日,6.6
4369,纤细爱情,2004年12月20日,6.5
4370,女皇之刃 美丽女斗士们,2010-08-25,6.5
4371,心跳回忆Only Love,2006年10月2日,6.6
4372,甜甜私房猫 吃饱啦大冒险,2016年10月2日,6.2
4373,初音岛II,2007年10月1日,6.6
4374,真・瑠璃色の雪,2000年12月22日,6.2
4375,御伽草子,2004年7月6日,6.5
4376,攻壳机动队 SAC_2045 永续战争,2021年11月12日,6.4
4377,家庭教師のおねえさん THE ANIMATION～Hの偏差値あげちゃいます～,2007年4月27日,6.6
4378,精灵宝可梦 超级愿望,2010年9月23日,6.6
4379,铁胆火车侠2,2002年4月7日,6.5
4380,女皇之刃 王座的继承者,2009年9月24日,6.6
4381,公主与青蛙,2009-12-11,6.3
4382,干物妹！小埋 OAD,2015年10月19日,6.6
4383,剧场版 Fate/Grand Order 神圣圆桌领域卡美洛 后篇 Paladin; Agateram,2021年5月15日,6.6
4384,蓝精灵,2011,6.3
4385,弹丸论破 希望学园与绝望高中生,2013年7月4日,6.6
4386,威尔贝鲁物语～威尔贝鲁的姐妹～ 第一幕,2007年4月8日,6.3
4387,とらいあんぐるBLUE,2009年8月28日,6.5
4388,超昂天使Escalayer,2002年9月27日,6.5
4389,电器少女,2023年4月11日,6.5
4390,RE名作剧场 不思议村子里的里昂,2023年3月20日,6.1
4391,欢迎来到驹田蒸馏所,2023年11月10日,6.5
4392,Kanon,2002年1月30日,6.6
4393,两人份的证明,2022年12月23日,6.5
4394,Exodus!,2015年2月25日,6.6
4395,寄宿学校的朱丽叶,2018年10月5日,6.6
4396,克拉斯卡劳埃德,2016年10月8日,6.5
4397,守望先锋：星光闪耀,2018年8月22日,6.4
4398,あねいも,2008年8月25日,6.5
4399,幽游白书 映像白书~暗黑武术会之章~,1994年9月21日,6.2
4400,别册奥林匹克之环,2020年4月20日,6.3
4401,女神异闻录3 剧场版 第三章 秋降,2015年4月4日,6.6
4402,致不灭的你,2021年4月12日,6.6
4403,宇宙战争,1983年12月14日,6.5
4404,骸骨书店员本田君,2018年10月7日,6.6
4405,无限滑板,2021年1月9日,6.6
4406,教室☆危机,2015年7月3日,6.6
4407,宇宙星神,2011年,6.4
4408,宝石宠物,2009年4月5日,6.1
4409,不思议美眉,2015年10月7日,6.5
4410,贫穷姐妹物语,2006年6月29日,6.6
4411,剧场传说,2012年2月23日,6.2
4412,变身！偶像公主,2010年4月4日,6.1
4413,灵猫 C.A.T.,1987年9月1日,6.3
4414,好朋友,2015年4月11日,6.2
4415,修罗之介斩魔剑 死镰纹之男,1990年12月28日,6.2
4416,新网球王子OVA,2012年4月20日,6.5
4417,大家集合！Falcom学园 2期,2015年1月4日,6.5
4418,世界第一初恋～求婚篇～,2020年2月21日,6.4
4419,黑塔利亚剧场版,2010年6月5日,6.6
4420,第三飞行少女队,2015年7月29日,6.6
4421,恶魔战士,1997年3月21日,6.3
4422,我是真希酱。,2012年2月24日,6.6
4423,时光路口,2018年4月20日,6.2
4424,同級生 夏の終わりに,1994年7月8日,6.3
4425,中二病也要谈恋爱！剧场版 小鸟游六花・改,2013年9月14日,6.6
4426,剧场版 美少女战士Eternal 前篇,2021年1月8日,6.2
4427,天体的秩序,2014年10月5日,6.6
4428,为什么猫都叫不来,2015年10月2日,6.3
4429,文豪野犬 OAD,2017年8月4日,6.5
4430,女生宿舍日常,2016年11月30日,6.1
4431,噬血狂袭 II,2016年11月23日,6.6
4432,棱镜少男 KING OF PRISM by PrettyRhythm,2016年1月9日,6.3
4433,干物妹！小埋R,2017年10月8日,6.6
4434,最游记 RELOAD BLAST,2017年7月5日,6.5
4435,正义联盟：战争,2014-01-21,6.4
4436,犬屋敷,2017年10月12日,6.6
4437,姉妹いじり,1999年12月17日,6.3
4438,排球少年 特集！赌在春高上的青春,2017年8月4日,6.5
4439,五等分的新娘∬,2021年1月7日,6.6
4440,圆盘皇女,2002年7月4日,6.4
4441,黑色魔法 M-66,1987年6月28日,6.4
4442,战斗王之飓风战魂,2012年8月23日,6.3
4443,守望先锋：渗透,2016年11月4日,6.5
4444,虚构推理 第二季,2023年1月8日,6.6
4445,GYB!! / HY:RAIN,2022年4月23日,6.1
4446,文豪野犬,2016年4月6日,6.6
4447,You're Under Arrest 逮捕令,2002年3月29日,6.1
4448,ToHeart2 OVA,2007年2月28日,6.5
4449,Tomorrow's Leaves,2021年7月23日,6.2
4450,忧国的莫里亚蒂 第二季,2021年4月4日,6.6
4451,竖笛与双肩书包 OAD,2012年7月17日,6.5
4452,境界的轮回,2015年4月4日,6.5
4453,萌妻食神之欢喜追婚,2022年7月5日,6.1
4454,猪八戒吃西瓜,1958,6.2
4455,草莓100% Original DVD,2005年6月20日,6.5
4456,女子高中生,2006年4月3日,6.5
4457,DOWNLOAD 南无阿弥陀佛是爱的诗歌,1992年12月18日,6.2
4458,人渣的本愿,2017年1月12日,6.6
4459,死亡空间：坍塌,2008,6.2
4460,萌萌侵略者,2013年10月3日,6.6
4461,福星小子4 永远的拉姆,1986年2月22日,6.1
4462,真女神转生 恶魔之子,2000年10月7日,6.2
4463,阴晴不定大哥哥,2021年7月5日,6.6
4464,犬神 剧场版,2007年4月21日,6.3
4465,羊之歌,2003-05-25,6.6
4466,机动战士高达桑,2014年7月6日,6.6
4467,魔法使的新娘 第二季 第2部分,2023年10月5日,6.6
4468,通灵公主,1996年6月25日,6.3
4469,DOG DAYS',2012年7月7日,6.6
4470,Code Geass 反叛的鲁路修 II 叛道,2018年2月10日,6.6
4471,快乐的大脚,2006年11月17日,6.5
4472,A.I.C.O.：化身,2018年3月9日,6.6
4473,それゆけまりんちゃん,2001年12月14日,6.4
4474,我的脑内选项正在全力妨碍学园恋爱喜剧 OAD,2014-05-20,6.6
4475,零之使魔 三美姬的轮舞,2008年7月6日,6.6
4476,药师寺凉子怪奇事件簿,2008年7月5日,6.6
4477,飞机总动员,2013-08-09,6.2
4478,女神异闻录5 -THE DAY BREAKERS-,2016年9月3日,6.6
4479,迷你宠物星,2001年6月15日,6.3
4480,战龙四驱,2009年,6.2
4481,続・恋姫,2001年11月22日,6.1
4482,金之国水之国,2023年1月27日,6.3
4483,强袭魔女 剧场版 501部队起飞！,2019年10月4日,6.5
4484,新安琪莉可 abyss 第二季,2008年7月6日,6.2
4485,机巧魔神2,2009年10月1日,6.5
4486,女高中生的腰技,2013年8月23日,6.6
4487,苹果核战记 OVA,1988年4月21日,6.4
4488,星方武侠,1998年1月8日,6.2
4489,光环：传奇,2010-02-16,6.5
4490,境界的彼方 -I'LL BE HERE- 过去篇,2015年3月14日,6.6
4491,胶囊计划 第二季,2023年12月5日,6.4
4492,Tony’s ヒロインシリーズ 彼女は花嫁候補生？ シンデレラ・コレクション,2009年10月25日,6.6
4493,天使之刃,2001年12月14日,6.4
4494,爆丸,2007年4月5日,6.2
4495,青之驱魔师 京都不净王篇,2017年1月6日,6.6
4496,太阳王子霍尔斯的大冒险,1968-07-21,6.5
4497,变态生理研究班,2011年4月8日,6.6
4498,瑶玲啊瑶玲,2003年7月23日,6.5
4499,异世界四重奏2,2020年1月14日,6.6
4500,夏日友晴天,2021年6月18日,6.4
4501,死囚乐园,2011年4月16日,6.6
4502,苹果核战记XIII,2011-06-13,6.3
4503,迷茫管家与懦弱的我,2011年7月7日,6.6
4504,漫研部～妄想突变～,2014年7月8日,6.5
4505,平行世界物语,1999年4月8日,6.2
4506,魔法满屋,2021年11月24日,6.4
4507,十万个冷笑话2,2017年8月18日,6.5
4508,あなたの知らない看護婦～性的病棟24時～,2009年3月25日,6.5
4509,K 失落之王,2014年7月12日,6.6
4510,Love Live! Superstar!!,2021年7月11日,6.6
4511,危险代理人,2004年1月4日,6.5
4512,关于养猫我一直是新手,2022年8月3日,6.5
4513,日常系的异能战斗,2014年10月6日,6.6
4514,隐之王,2008年4月6日,6.6
4515,钢琴之森,2018年4月8日,6.5
4516,前进，达瓦里希,2013年6月19日,6.5
4517,秋叶原系彼女,2004年6月25日,6.5
4518,緋忍伝 -呀宇種(ガウス)-,2005年12月22日,6.4
4519,神之塔,2020年4月1日,6.6
4520,欲望学院,2003年4月11日,6.5
4521,不要欺负我，长瀞同学 二次攻击,2023年1月7日,6.6
4522,姉☆孕みっくす,2006年9月1日,6.5
4523,忧国的莫里亚蒂,2020年10月11日,6.6
4524,你好七叶,2012年10月6日,6.5
4525,不可思议星球的双子公主 Gyu!,2006年4月1日,6.4
4526,超级小白,2019年10月14日,6.5
4527,CPU辣妹,1997年4月25日,6.4
4528,开封奇谈-这个包公不太行,2017年5月19日,6.2
4529,暗杀教室 修学旅行篇,2013年12月27日,6.6
4530,莱娜前辈和我的接力棒,2018年09月07日,6.2
4531,非凡的公主希瑞,1985年9月9日,6.3
4532,瓶诘妖精,2003年10月3日,6.5
4533,萝球社！SS,2013年7月5日,6.6
4534,爱的魔法,2003年10月14日,6.5
4535,长门有希酱的消失 OAD,2015年10月26日,6.5
4536,妹天堂2,2013年8月3日,6.5
4537,ばくあね2 弟いっぱいしぼっちゃうぞ！ THE ANIMATION,2017年11月24日,6.5
4538,吸血鬼马上死,2021年10月4日,6.6
4539,PRETTY×CATION THE ANIMATION,2016年3月25日,6.5
4540,这个男子、为石化困窘,2014-11-29,6.3
4541,黑塚,2008年10月7日,6.5
4542,文学少女 今日的点心～初恋～,2009年12月26日,6.5
4543,尽管如此世界依然美丽,2014年4月5日,6.6
4544,纳米核心 抉择篇,2016年4月8日,6.4
4545,名侦探柯南 漆黑的追迹者,2009年4月18日,6.6
4546,旋风管家 OAD,2014年6月18日,6.5
4547,雾熊s,2014年4月5日,6.1
4548,西洋古董洋菓子店,2008年7月3日,6.5
4549,七鬼神,2009年4月6日,6.6
4550,影之诗F 七影篇,2023年7月8日,6.4
4551,遥远时空中 八叶抄,2004年10月5日,6.5
4552,Follow Your Fantasy,2021年12月17日,6.1
4553,半妖少女绮丽谭,2010年10月4日,6.5
4554,棺姬嘉依卡,2014年4月9日,6.6
4555,浜虎SD,2015年11月2日,6.1
4556,幼女战记 沙漠意面大作战,2021年6月19日,6.5
4557,少女爱上姐姐 2人的Elder THE ANIMATION,2012年8月29日,6.5
4558,1磅的福音,1988年12月02日,6.1
4559,噗哔啵 来自未来,2013年12月20日,6.5
4560,青春期的学习,2021年12月17日,6.5
4561,花园 ～高岭家的两轮花～ THE ANIMATION,2022年2月25日,6.5
4562,八十龟酱观察日记 第四册,2022年4月9日,6.1
4563,斯特拉的魔法,2016年10月3日,6.6
4564,少女编号,2016年10月6日,6.6
4565,超级恋人 第二季,2017年1月12日,6.5
4566,天使特警,1989年9月1日,6.3
4567,黑暗正义联盟,2017年1月24日,6.1
4568,熊出没·变形记,2018年2月16日,6.2
4569,梅露可物语 -无精打采的少年与瓶中少女-,2018年10月11日,6.5
4570,虚空魔境 第二季,2019年10月2日,6.2
4571,刀剑神域外传 Gun Gale Online,2018年4月7日,6.6
4572,寝取边狱,2018-11-28,6.4
4573,战斗吧!! 伊克萨1,1985年10月19日,6.3
4574,雄兵连之乾坤篇,2018年2月15日,6.3
4575,起源,1984年7月21日,6.3
4576,顺其自然的日子,2020年10月23日,6.5
4577,龙珠Z 超级赛亚人孙悟空,1991年3月9日,6.4
4578,期待在地下城邂逅有错吗Ⅱ,2019年7月12日,6.6
4579,虹猫蓝兔光明剑,2009年,6.4
4580,噬血狂袭,2013年10月4日,6.6
4581,喜欢本大爷的竟然就你一个？～我们的比赛结束～,2020年9月2日,6.5
4582,荒野的寿飞行队 外传 天空的春风飞行队,2020年8月27日,6.5
4583,魔法骑士雷阿斯OVA,1997年7月25日,6.1
4584,飙速宅男 Re:RIDE,2014年9月19日,6.2
4585,约会大作战 第四季,2022年4月8日,6.6
4586,欢迎来到Pia♥卡罗特,1997年10月24日,6.2
4587,川柳少女,2019年4月5日,6.6
4588,.hack//G.U.回归者,2007年1月18日,6.1
4589,伊苏 天空的神殿～亚特鲁·克里斯汀的冒险～,1992年12月16日,6.2
4590,希望宅邸 3D,2012年4月2日,6.5
4591,百妖谱,2020年4月25日,6.5
4592,赛马娘四格,2020年7月7日,6.6
4593,新机动战记高达W 总集编,1996年4月25日,6.2
4594,姫騎士リリア,2006年6月2日,6.5
4595,纯洁的玛利亚,2015年1月11日,6.6
4596,铁胆火车侠,1997年4月2日,6.5
4597,粗点心战争,2016年1月7日,6.6
4598,怪力少女,1989年12月21日,6.2
4599,心理测量者3,2019年10月24日,6.6
4600,飞跃巅峰 科学讲座,1988年10月7日,6.2
4601,我的裘可妹妹,2006年7月11日,6.4
4602,鲇真由剧场,2006年9月29日,6.0
4603,魔法科高校的劣等生 第三季,2024年4月5日,6.4
4604,永远之久远 第四章 红莲的焦躁,2011年9月10日,6.5
4605,Phi-Brain～神之谜题3,2013年10月6日,6.4
4606,精灵宝可梦：幻影精灵宝可梦的主谋者,2006年4月29日,6.3
4607,恶之华,2013年4月5日,6.6
4608,功夫熊猫:盖世五侠的秘密,2008年11月9日,6.4
4609,网球王子剧场版 迹部的礼物,2005年1月29日,6.4
4610,漫画咖啡厅危机,2015年3月27日,6.5
4611,两不疑 第二季,2022年10月26日,6.4
4612,怪人开发部的黑井津,2022年1月8日,6.5
4613,裤袜视界,2019年5月11日,6.6
4614,快把我哥带走2,2018年7月2日,6.4
4615,EUREKA/交响诗篇 Hi-Evolution,2021年11月26日,6.4
4616,爆弹小新娘,2002年4月2日,6.2
4617,MIX：明青故事 第二季 ～第二个夏天，迈向晴空～,2023年4月1日,6.5
4618,总之就是非常可爱 ～SNS～,2021年8月18日,6.5
4619,樱花通信,1997年5月21日,6.0
4620,七大罪 OAD,2015年6月17日,6.5
4621,期待在地下城邂逅有错吗Ⅲ,2020年10月2日,6.6
4622,倾福小姐,2017年8月15日,6.2
4623,阿童木,2009年10月8日,6.5
4624,漫研部～Surgical Friends～,2017年1月3日,6.5
4625,BOIN レクチャー,2005年8月25日,6.5
4626,幼女社长R,2023年7月1日,6.2
4627,ぱすてるらいふ,2018年5月17日,6.3
4628,我的脑内选项正在全力妨碍学园恋爱喜剧,2013年10月9日,6.6
4629,矶部矶兵卫物语,2015年12月12日,6.4
4630,破刃之剑,2014年4月6日,6.5
4631,学園の狩猟者,2003年3月14日,6.3
4632,普罗米亚 前日谭,2019年5月23日,6.5
4633,偶像☆妹妹,2014年12月26日,6.5
4634,神不在的星期天,2013年7月7日,6.6
4635,漫画同人会 Revolution,2005年4月4日,6.3
4636,超神学院 第三季 神与神,2015-01-30,6.4
4637,夏色奇迹,2012年4月5日,6.6
4638,君主·埃尔梅罗二世事件簿 魔眼收集列车 特别篇,2021年12月31日,6.5
4639,飙速宅男 GLORY LINE,2018年1月8日,6.5
4640,魔界战记,2006年4月4日,6.5
4641,Di Gi Charat,1999年11月30日,6.4
4642,楽園侵触 Island of the dead,2023年5月26日,6.4
4643,ティファンとエッチ,2012年,6.2
4644,我让最想被拥抱的男人给威胁了。,2018年10月5日,6.5
4645,臭作 Replay,2000年7月28日,6.4
4646,镇魂街 风花雪月篇,2023年7月29日,6.4
4647,炎の孕ませ乳（パイ）ドルマイ★スター学園Z THE ANIMATION,2015年4月24日,6.5
4648,魂狩,2001年4月4日,6.5
4649,怪物史莱克2,2004年5月19日,6.4
4650,K SEVEN STORIES Episode 2「SIDE:BLUE ～犹如天狼～」,2018年8月4日,6.5
4651,肉体转移,2003年12月20日,6.4
4652,K SEVEN STORIES Episode 3「SIDE:GREEN ～覆写世界～」,2018年9月1日,6.5
4653,和山田谈场Lv999的恋爱,2023年4月1日,6.5
4654,画江湖之灵主,2015年10月8日,6.4
4655,魔法使的条件,2003年1月10日,6.5
4656,欢乐课程,2001年7月19日,6.2
4657,最强会长黑神 Abnormal,2012年10月10日,6.5
4658,美食的俘虏3D 开幕！美食家的冒险！！,2011年3月19日,6.2
4659,棒球英豪 在那之后的你,1998年12月11日,6.2
4660,薄樱鬼 黎明录,2012年7月9日,6.5
4661,恋姬,2000年9月22日,6.2
4662,鬼灭之刃 刀匠村篇,2023年4月9日,6.6
4663,游戏王SEVENS,2020年4月4日,6.4
4664,高达创形者 Battlogue,2020年11月13日,6.2
4665,封神榜传奇,1999年7月5日,6.4
4666,Re：从零开始的休息时间2,2020年7月10日,6.5
4667,武动乾坤 第二季,2020年7月12日,6.2
4668,灌篮少年,2003年4月7日,6.2
4669,八十龟酱观察日记 第三册,2021年1月10日,6.1
4670,网络胜利组,2017年10月9日,6.5
4671,Healin' Good ♥ 光之美少女,2020年2月2日,6.4
4672,名侦探柯南 怪盗基德孤岛决战,2010年4月14日,6.5
4673,吸血猫,2011年7月6日,6.5
4674,日照雨,2019年3月6日,6.4
4675,笨女孩,2017年7月4日,6.6
4676,公主连结 Re:Dive,2020年4月6日,6.6
4677,龙珠Z 世上最强之人,1990年3月10日,6.4
4678,哆啦A梦：大雄与奇跡之岛~动物历险记~,2012年3月3日,6.5
4679,画江湖之不良人,2014年7月31日,6.5
4680,加州危机,1986年7月21日,6.3
4681,女神异闻录4 剧场版,2012年6月9日,6.5
4682,鬼灭之刃 浅草篇,2021年9月12日,6.5
4683,银河英雄传说 黄金之翼,1992年12月12日,6.4
4684,草莓100%,2005年4月5日,6.5
4685,战场女武神,2009年4月4日,6.5
4686,狐妖小红娘 南国篇,2017年11月24日,6.5
4687,白雪 (White Snow) - Eve MV,2022年12月23日,6.2
4688,防风少年,2024年4月4日,6.4
4689,房东妹子青春期,2016年1月10日,6.5
4690,有故事的宇治,2024年3月9日,6.4
4691,剧场版 Free!-Road to the World-梦,2019年7月5日,6.4
4692,织田肉桂信长,2020年1月10日,6.5
4693,期待在地下城邂逅有错吗 Ⅳ 新章 迷宫篇,2022年7月22日,6.5
4694,Re：从零开始的休息时间,2016年4月8日,6.5
4695,超次元游戏 海王星 ～涅普的暑假～,2020年12月15日,6.4
4696,FLCL Progressive,2018年9月28日,6.5
4697,长骑美眉,2016年10月8日,6.5
4698,期待在地下城邂逅有错吗Ⅲ OVA,2021年4月28日,6.5
4699,サクガサク,2020年9月11日,6.1
4700,剧场版总集篇 OVERLORD 不死者之王,2017年2月25日,6.5
4701,怪怪守护神,2017年4月2日,6.5
4702,降灵记,2017年5月10日,6.2
4703,怪物事变,2021年1月10日,6.5
4704,时光碎片,2019年11月22日,6.5
4705,快把我哥带走,2017年3月28日,6.5
4706,西行纪,2018年7月18日,6.2
4707,雪鹰领主,2018年12月20日,6.0
4708,女校之星,2022年12月8日,6.1
4709,青春笨蛋少年不会梦到娇怜外出妹,2023年6月23日,6.5
4710,百姓贵族,2023年7月7日,6.4
4711,恶魔城：夜曲,2023年9月28日,6.1
4712,宇宙战舰提拉米斯 2,2018年10月1日,6.5
4713,海贼王 红发歌姬,2022年8月6日,6.5
4714,Pokémon the movie XY&Z 波尔凯尼恩与机巧的玛机雅娜,2016年7月16日,6.5
4715,アラルガンド The Animation,2015年5月22日,6.4
4716,人类毛病大学 -不死学部不幸学科-,2022年10月5日,6.4
4717,噬血狂袭 III,2018年12月19日,6.5
4718,ダーリン,2003-02-18,6.2
4719,警備員,2000年11月24日,6.1
4720,如果高中棒球队女子经理读了彼得·德鲁克,2011年4月25日,6.5
4721,人鱼的旋律,2003年4月5日,6.4
4722,果宝特攻,2010年4月1日,6.5
4723,间奏曲,2004年3月25日,6.4
4724,女系家族～淫謀～,2006年8月25日,6.5
4725,GATE 奇幻自卫队,2015年7月3日,6.5
4726,仕舞妻～姉妹妻3～,2007年9月25日,6.4
4727,.hack//境界线,2002年6月20日,6.3
4728,战姬绝唱SYMPHOGEAR,2012年1月6日,6.5
4729,精灵旅社2,2015-09-25,6.4
4730,轮回的拉格朗日 第二季,2012年7月8日,6.5
4731,大话三国,2000年,6.3
4732,超有病 勇者传说,2014-02-17,6.3
4733,キャンパス,2000年11月10日,6.1
4734,痴汉十人队,2004年7月8日,6.1
4735,小楓,2002年4月25日,6.2
